Split,Dialogue ID,Utterance ID,Original Dialogue ID,Original Utterance ID,Start Time,End Time
train,762,1,762,1,0.078375,1.23925
train,762,2,762,2,0.0,2.4865625
train,762,3,762,2,3.046875,4.7130625
train,762,3,762,3,0.0,1.9066875
train,762,4,762,3,1.926625,2.2939375
train,762,4,762,4,0.0,2.465875
train,763,0,763,0,0.0,0.5421875
train,763,1,763,1,0.440875,0.9175625
train,763,2,763,2,0.0,1.6936875
train,763,3,763,2,1.713625,1.876875
train,763,3,763,3,0.0,1.309125
train,763,4,763,4,0.0,4.61625
train,763,4,763,5,0.0,0.842
train,763,5,763,5,1.122125,2.383
train,763,5,763,5,3.8438125,5.005
train,763,6,763,6,0.00975,0.5839375
train,763,7,763,7,0.9250625,1.86575
train,763,8,763,8,0.0,0.425125
train,763,9,763,8,0.7653125,1.6683125
train,763,9,763,9,0.0,2.002
train,763,9,763,10,0.0,1.4768125
train,763,10,763,10,1.4968125,2.4975
train,764,0,764,0,0.3836875,1.3733125
train,765,0,765,0,0.0,1.1868125
train,765,1,765,0,1.206875,1.2929375
train,765,1,765,1,0.0,0.6484375
train,766,0,766,0,0.0,2.781375
train,766,1,766,1,0.0,1.934625
train,766,2,766,2,0.096,1.25125
train,766,2,766,3,0.0,0.2686875
train,766,3,766,3,0.288625,1.5431875
train,766,4,766,4,0.083375,1.5431875
train,766,5,766,5,0.0485,0.7090625
train,766,6,766,6,0.0161875,2.297375
train,767,0,767,0,0.18,5.0614375
train,767,0,767,0,5.161375,7.162
train,767,1,767,1,0.1463125,2.377375
train,767,2,767,2,0.141,4.56225
train,767,3,767,2,5.3624375,5.5183125
train,767,3,767,3,0.0,1.7100625
train,767,4,767,4,0.14375,1.1678125
train,767,5,767,6,0.0,0.21125
train,767,6,767,6,0.9714375,2.2718125
train,767,6,767,6,2.4518125,4.9325625
train,767,7,767,6,5.412625,5.7140625
train,767,7,767,7,0.0,0.869
train,767,8,767,8,0.0,1.7114375
train,767,9,767,9,0.6064375,3.3366875
train,767,9,767,10,0.0,0.38075
train,767,10,767,10,0.4006875,1.0426875
train,767,10,767,11,0.0,0.48875
train,767,11,767,11,0.5086875,2.769375
train,768,0,768,0,0.12,1.3804375
train,768,1,768,1,0.0,3.2949375
train,768,1,768,2,0.0,0.091375
train,768,2,768,2,0.1113125,1.0516875
train,768,2,768,2,1.2916875,2.8321875
train,768,3,768,3,0.0,7.047625
train,768,4,768,4,0.1405,0.76075
train,768,5,768,5,0.1143125,3.5354375
train,768,6,768,6,0.1613125,3.5824375
train,768,7,768,7,0.00625,3.407375
train,768,8,768,8,0.15025,1.63075
train,769,0,769,0,0.0,2.0458125
train,769,1,769,1,0.0,2.015625
train,769,2,769,2,0.0,0.6833125
train,770,0,770,0,0.700125,1.2403125
train,770,1,770,1,0.0264375,3.7120625
train,770,2,770,2,0.1086875,1.4690625
train,770,3,770,3,0.198875,1.1678125
train,770,4,770,4,0.181375,2.002
train,770,5,770,5,0.0,2.333375
train,770,5,770,5,2.673375,6.534375
train,770,5,770,6,0.0,0.8346875
train,770,6,770,6,0.854625,1.3748125
train,770,7,770,7,0.2111875,4.072125
train,770,8,770,8,0.2523125,4.453375
train,770,9,770,9,0.042125,2.9228125
train,770,10,770,11,0.0,1.46675
train,770,11,770,11,1.76675,6.006
train,770,12,770,12,0.2143125,4.6954375
train,770,13,770,13,0.180125,2.1806875
train,770,14,770,14,0.213375,5.630625
train,770,15,770,15,0.0,4.51775
train,770,16,770,16,0.2385,1.1588125
train,770,17,770,17,0.257625,2.59825
train,771,0,771,0,0.0,3.281125
train,771,1,771,1,0.01075,2.71175
train,771,1,771,1,6.6529375,8.9938125
train,771,2,771,1,9.2738125,10.5521875
train,771,2,771,2,0.0,2.377375
train,771,3,771,3,0.0493125,0.789625
train,771,4,771,4,0.46525,1.4598125
train,771,5,771,5,0.31975,1.52025
train,771,6,771,6,0.1216875,3.602875
train,771,7,771,7,0.1205625,0.6008125
train,771,8,771,8,0.11,4.129125
train,771,9,771,9,0.0523125,0.5925
train,771,10,771,10,0.0583125,0.75075
train,771,10,771,11,0.0,0.100625
train,771,11,771,11,0.4606875,1.181
train,771,12,771,12,0.0816875,2.1624375
train,771,13,771,13,0.0748125,4.004
train,771,14,771,14,0.0259375,7.75775
train,771,15,771,15,0.0208125,2.8418125
train,771,16,771,16,0.230625,0.9909375
train,771,17,771,17,0.2895625,1.5700625
train,772,0,772,0,0.0,1.9203125
train,772,1,772,1,0.0461875,1.7934375
train,772,2,772,3,0.0,1.293375
train,772,3,772,3,1.773375,3.4936875
train,772,3,772,3,3.6936875,6.154125
train,772,3,772,3,6.3140625,10.7748125
train,772,3,772,3,10.91475,12.137125
train,772,4,772,4,0.0,0.931125
train,772,5,772,4,1.671125,2.7110625
train,772,5,772,5,0.0,0.7904375
train,772,5,772,5,1.1504375,2.070625
train,772,6,772,6,1.146375,1.9603125
train,772,7,772,7,0.0,4.191125
train,772,7,772,7,4.491125,5.4913125
train,772,8,772,8,0.01725,1.1774375
train,772,9,772,9,0.0,0.481
train,772,10,772,10,0.112125,0.9123125
train,772,11,772,11,0.020875,0.7810625
train,772,12,772,12,0.0791875,1.0426875
train,772,13,772,13,0.3658125,1.166
train,772,14,772,14,0.2469375,2.427375
train,772,15,772,15,0.18425,2.304625
train,773,0,773,0,0.16025,2.2838125
train,773,1,773,0,2.3038125,2.627625
train,773,1,773,1,0.0,3.434625
train,773,2,773,2,0.015375,1.017125
train,774,0,774,0,0.08,1.9004375
train,774,1,774,1,0.0,5.446125
train,774,2,774,2,0.043875,2.064375
train,774,3,774,3,0.0553125,3.3366875
train,774,3,774,4,0.0,0.5421875
train,774,3,774,5,0.0,0.314875
train,774,4,774,5,0.3348125,0.6949375
train,774,5,774,5,0.734875,1.575125
train,774,6,774,6,0.0,2.25225
train,774,7,774,7,0.0,2.355875
train,774,8,774,8,0.0,2.877875
train,774,9,774,9,0.2663125,0.8865
train,774,10,774,10,0.0,2.2339375
train,775,0,775,0,0.5001875,1.3346875
train,775,1,775,1,0.0959375,4.2125625
train,775,2,775,2,0.0965625,1.1570625
train,775,3,775,3,0.0,1.0661875
train,775,4,775,4,0.1325,8.0355625
train,775,5,775,4,8.315625,8.5919375
train,775,5,775,5,0.0,2.9195625
train,775,6,775,6,0.0,1.126125
train,775,6,775,7,0.0,0.90925
train,775,7,775,7,0.9291875,2.24975
train,775,8,775,8,0.3056875,1.60625
train,775,9,775,9,0.0476875,3.628625
train,775,9,775,10,0.0,0.37075
train,775,10,775,11,0.0,0.2768125
train,775,11,775,11,0.29675,1.3346875
train,775,11,775,12,0.0,0.093625
train,775,12,775,12,0.193625,9.47725
train,775,13,775,13,0.0375,1.118
train,776,0,776,0,0.0,0.5005
train,776,1,776,1,0.54525,0.9593125
train,776,2,776,2,0.047625,1.0844375
train,776,2,776,3,0.0,0.0859375
train,776,3,776,3,0.105875,0.8341875
train,776,4,776,4,0.2719375,3.2733125
train,776,5,776,4,3.9335,4.1708125
train,776,5,776,5,0.0,3.628625
train,776,6,776,6,0.0200625,2.021
train,776,7,776,7,0.071875,3.3733125
train,777,0,777,0,0.3000625,1.780625
train,777,0,777,0,4.101375,6.7623125
train,777,1,777,1,0.0800625,3.6413125
train,777,2,777,2,0.0845,3.9258125
train,777,3,777,3,0.0,1.75175
train,777,4,777,4,0.053625,1.5341875
train,777,5,777,5,0.0,5.6854375
train,777,6,777,6,0.118125,0.8184375
train,777,7,777,8,0.0,0.3473125
train,777,8,777,8,0.36725,12.01125
train,777,9,777,9,0.105875,2.2939375
train,777,10,777,10,0.0,0.7973125
train,777,11,777,11,0.0,0.990625
train,777,12,777,12,0.0,0.985125
train,777,13,777,12,1.005125,1.126125
train,777,13,777,13,0.0,0.3170625
train,778,0,778,0,0.02,1.9603125
train,778,1,778,1,0.07025,0.9505625
train,778,2,778,2,0.0,3.7001875
train,778,3,778,3,0.0,3.772375
train,778,3,778,3,3.832375,5.512875
train,778,4,778,4,0.0,0.5303125
train,778,5,778,5,0.0378125,7.859875
train,778,6,778,6,0.986875,5.2280625
train,778,7,778,7,0.044125,2.30475
train,778,8,778,8,0.0,0.4456875
train,778,9,778,9,0.02125,1.75175
train,778,9,778,10,0.0,1.0303125
train,778,10,778,10,1.05025,1.5704375
train,779,0,779,0,1.3026875,2.28475
train,779,1,779,0,2.30475,2.5025
train,779,1,779,1,0.0,0.169375
train,780,0,780,0,2.2424375,2.7110625
train,780,1,780,1,0.0,0.3336875
train,780,2,780,2,0.030375,1.4598125
train,780,3,780,3,0.0,2.25225
train,780,4,780,4,0.018125,2.6610625
train,780,5,780,5,0.0,0.4170625
train,780,6,780,6,0.2010625,2.243375
train,780,7,780,7,0.5353125,1.0359375
train,781,0,781,0,0.0,3.6438125
train,781,1,781,1,0.0,0.620625
train,782,0,782,0,0.0,0.5005
train,782,1,782,1,0.5015,1.34225
train,782,2,782,2,0.0,0.4279375
train,782,3,782,2,0.6680625,1.4598125
train,782,3,782,3,0.0,1.3211875
train,782,4,782,3,1.4211875,1.7100625
train,782,4,782,4,0.0,2.2233125
train,782,5,782,5,0.0,1.308875
train,782,6,782,6,0.0,2.5025
train,782,7,782,7,0.0,2.505875
train,782,8,782,7,2.5258125,2.877875
train,782,8,782,8,0.0,3.2041875
train,782,9,782,9,0.032625,2.834875
train,782,10,782,10,0.187125,1.126125
train,782,11,782,11,0.0,0.8926875
train,783,0,783,0,0.1,1.4003125
train,783,1,783,1,0.0,1.840375
train,783,2,783,2,0.05475,2.9754375
train,783,3,783,3,0.0250625,4.0259375
train,783,4,783,3,4.8460625,4.9633125
train,783,4,783,4,0.0,4.7538125
train,783,5,783,5,0.1350625,6.5164375
train,783,5,783,5,7.8566875,9.077
train,783,5,783,6,0.0,0.4309375
train,783,6,783,6,0.450875,5.3119375
train,783,7,783,7,0.0493125,0.4694375
train,783,8,783,7,0.489375,1.469625
train,783,8,783,7,1.769625,1.876875
train,783,8,783,8,0.0,0.7230625
train,784,0,784,0,0.0,4.7648125
train,784,0,784,0,5.645625,10.9275625
train,784,1,784,1,0.096625,3.0996875
train,784,1,784,1,3.3999375,6.423
train,785,0,785,0,0.160125,1.2010625
train,785,1,785,1,0.2666875,4.6705625
train,785,1,785,1,8.5338125,9.835
train,786,0,786,0,0.2403125,2.8361875
train,786,1,786,1,0.6205,1.822375
train,786,2,786,2,0.0180625,2.7944375
train,786,3,786,3,0.0,1.723
train,787,0,787,0,0.14,1.9806875
train,787,1,787,1,0.307125,2.427875
train,787,2,787,2,0.0,1.08025
train,787,2,787,2,1.7604375,4.7815
train,787,3,787,3,0.0,3.9901875
train,787,4,787,4,0.0,1.0864375
train,787,5,787,5,0.0886875,4.3701875
train,787,6,787,6,0.0,0.822625
train,787,7,787,7,0.0,0.9116875
train,787,8,787,8,0.0,2.3995625
train,787,9,787,9,0.0,6.0476875
train,787,10,787,10,0.0,0.511375
train,788,0,788,0,0.400125,2.7213125
train,788,1,788,0,2.9013125,4.542125
train,788,1,788,1,0.746125,2.3869375
train,788,2,788,2,0.13575,1.5765
train,788,2,788,2,2.596875,5.130125
train,788,3,788,3,0.2195,9.0836875
train,788,4,788,4,0.025875,1.2465
train,789,0,789,0,0.02,3.6210625
train,789,1,789,1,0.0,2.3045
train,789,2,789,2,0.0,3.0343125
train,789,3,789,3,0.298,3.138875
train,789,4,789,3,3.1588125,3.2949375
train,789,4,789,4,0.0,0.1668125
train,789,5,789,5,0.156375,2.0854375
train,789,6,789,6,0.2225625,1.623
train,789,7,789,6,1.643,2.9634375
train,789,8,789,8,0.0,7.9089375
train,789,9,789,8,7.928875,8.8421875
train,789,9,789,9,0.0,5.6986875
train,790,0,790,0,0.54425,1.6530625
train,791,0,791,1,0.1598125,1.640375
train,791,1,791,1,1.6603125,4.46125
train,791,1,791,1,6.0016875,8.2824375
train,791,2,791,2,0.0140625,1.0144375
train,791,3,791,2,1.034375,1.474625
train,791,4,791,4,0.08775,2.5025
train,791,5,791,5,0.2561875,4.6713125
train,791,6,791,6,0.2194375,1.4180625
train,791,7,791,7,0.2350625,2.4958125
train,791,8,791,7,2.6558125,3.5451875
train,791,8,791,8,0.0,0.221125
train,791,8,791,8,0.6811875,3.5821875
train,791,9,791,9,0.123625,2.06425
train,791,10,791,10,0.431,2.5859375
train,791,11,791,11,0.0,4.25425
train,791,12,791,12,0.0,3.79425
train,791,13,791,13,0.0,0.8155625
train,791,14,791,14,0.8189375,1.3191875
train,791,15,791,14,1.79925,2.5025
train,791,15,791,15,0.0,0.125125
train,791,16,791,16,0.0,2.9613125
train,791,17,791,18,0.0,0.671625
train,791,18,791,18,0.6915625,9.9265625
train,791,18,791,19,0.0,0.1415625
train,791,19,791,19,0.1615,1.5015
train,791,19,791,20,0.0,0.8525
train,791,20,791,21,0.0,0.70125
train,791,21,791,21,0.72125,1.5615625
train,792,0,792,2,3.04825,3.248375
train,792,1,792,2,3.2683125,3.4484375
train,792,2,792,2,3.468375,4.8381875
train,792,2,792,3,0.0,1.6629375
train,792,3,792,3,2.3230625,7.66475
train,792,4,792,4,0.2303125,2.127125
train,792,5,792,5,0.0,2.7944375
train,792,6,792,6,0.15625,3.5035
train,792,7,792,7,0.0,1.0850625
train,792,8,792,7,1.105,1.3346875
train,792,8,792,8,0.0,1.126125
train,792,8,792,9,0.0,0.819125
train,792,9,792,9,0.8390625,2.8361875
train,792,9,792,10,0.0,0.3985625
train,792,10,792,10,0.4185,1.15875
train,792,10,792,10,4.5396875,6.12025
train,792,10,792,10,6.2401875,8.0496875
train,792,11,792,11,0.0,1.4936875
train,792,12,792,11,1.6936875,3.3366875
train,792,12,792,12,0.0,1.72275
train,792,13,792,13,0.0,3.2475625
train,792,14,792,14,0.0,1.588375
train,792,15,792,14,1.6083125,2.5025
train,792,15,792,16,0.0,1.067375
train,792,16,792,16,1.5674375,4.2883125
train,792,16,792,16,5.2685625,8.9496875
train,792,16,792,16,9.1296875,11.150375
train,792,17,792,17,0.156375,1.4768125
train,792,18,792,17,2.0969375,3.0446875
train,792,18,792,18,0.0,2.8048125
train,792,19,792,19,0.1469375,0.86725
train,792,20,792,20,0.1495625,0.64975
train,793,0,793,0,0.12,10.904625
train,793,1,793,1,0.0,1.006875
train,793,2,793,2,0.2154375,1.7961875
train,793,3,793,3,0.043375,1.564125
train,793,4,793,4,0.016875,11.8451875
train,793,5,793,5,0.0,5.429125
train,793,5,793,5,6.129375,7.8411875
train,793,5,793,6,0.0,0.6193125
train,793,6,793,6,0.63925,6.8019375
train,793,7,793,7,0.2964375,1.3769375
train,793,8,793,8,0.0255625,2.127125
train,793,9,793,9,0.0,1.2929375
train,793,10,793,10,0.0,0.61325
train,794,0,794,0,1.0605625,1.9811875
train,794,1,794,0,2.001125,2.127125
train,794,1,794,1,0.0,0.666875
train,794,2,794,2,0.02925,9.384375
train,794,3,794,3,0.0004375,2.7220625
train,794,4,794,3,2.742,3.0446875
train,794,4,794,4,0.0,1.2091875
train,794,5,794,4,1.229125,1.4598125
train,794,5,794,5,0.0,0.100375
train,794,6,794,5,0.1203125,2.25225
train,794,6,794,6,0.0,2.9613125
train,794,7,794,7,0.0,3.197125
train,794,8,794,8,0.132375,3.434375
train,794,9,794,9,0.0374375,0.737875
train,794,10,794,10,0.00525,3.8675625
train,795,0,795,0,0.0,0.9206875
train,795,1,795,1,0.0,0.974875
train,795,2,795,2,0.0281875,2.63
train,795,3,795,3,0.0,2.4466875
train,795,3,795,3,2.6066875,6.20925
train,795,4,795,4,0.0,0.8486875
train,795,5,795,4,0.868625,1.68925
train,795,5,795,5,0.0,1.141125
train,795,6,795,5,1.1610625,1.7100625
train,795,6,795,6,0.0,1.1563125
train,795,7,795,6,1.17625,1.2929375
train,795,7,795,7,0.0,1.087
train,795,7,795,7,1.1269375,2.1688125
train,795,7,795,8,0.0,0.3693125
train,795,8,795,8,0.3893125,1.6501875
train,796,0,796,0,0.22,2.140625
train,796,0,796,0,2.6206875,7.1738125
train,796,1,796,1,0.0581875,0.578375
train,796,2,796,2,0.9459375,2.377375
train,796,2,796,3,0.0,0.628625
train,796,3,796,3,0.6485625,7.5075
train,796,4,796,4,0.0,0.8355
train,796,5,796,5,0.0,3.878625
train,796,6,796,6,0.19075,0.7924375
train,796,7,796,7,0.5803125,1.88075
train,796,8,796,8,0.13225,1.292625
train,796,9,796,9,0.0,3.628625
train,796,10,796,10,0.114,1.6545
train,796,11,796,11,0.0,0.82875
train,796,12,796,11,0.8486875,1.7100625
train,796,12,796,12,0.0,1.5514375
train,796,13,796,13,0.0519375,0.8721875
train,796,14,796,14,0.0,0.187875
train,796,15,796,14,0.207875,0.5839375
train,796,15,796,15,0.0,2.314875
train,796,16,796,16,0.0,1.9575625
train,796,17,796,16,2.2775625,2.4608125
train,796,17,796,17,0.0,2.2275625
train,796,18,796,18,0.0,2.5490625
train,796,18,796,18,2.969125,3.25325
train,796,18,796,19,0.0,1.1163125
train,796,19,796,19,1.13625,3.196875
train,796,20,796,20,0.2584375,1.4188125
train,797,0,797,0,0.26,0.8341875
train,797,1,797,1,0.2816875,0.6818125
train,797,2,797,2,0.2870625,1.08725
train,797,3,797,3,0.2738125,3.134375
train,797,3,797,3,3.7544375,5.4220625
train,797,4,797,4,0.1026875,1.1829375
train,797,4,797,4,2.403125,4.3435
train,797,4,797,4,5.0035625,7.244
train,797,5,797,5,0.2763125,1.9966875
train,797,6,797,6,0.252,2.627625
train,797,7,797,7,0.23775,0.817875
train,797,8,797,8,0.2045625,3.0864375
train,797,8,797,9,0.0,0.2288125
train,797,9,797,9,0.24875,2.009125
train,797,10,797,9,2.0290625,2.127125
train,797,10,797,10,0.0,0.9321875
train,797,11,797,10,0.952125,1.25125
train,797,11,797,11,0.0,0.3990625
train,797,11,797,11,0.5790625,2.6394375
train,797,12,797,12,0.442375,2.5441875
train,797,12,797,13,0.0,0.2519375
train,797,13,797,13,0.371875,1.432125
train,798,0,798,0,0.5003125,4.4430625
train,798,0,798,0,5.8639375,8.225625
train,798,1,798,1,0.0,0.6301875
train,798,2,798,2,0.0,0.875875
train,798,3,798,3,0.7171875,1.4176875
train,798,4,798,4,0.05975,1.4180625
train,798,4,798,5,0.0,0.453125
train,798,5,798,5,0.6131875,2.377375
train,798,6,798,6,0.0471875,0.987875
train,799,0,799,1,0.0261875,2.067375
train,799,1,799,1,2.0873125,6.48975
train,799,2,799,2,0.0,2.2095
train,799,2,799,2,4.290625,8.383375
train,799,3,799,3,0.0025,2.002
train,799,4,799,4,0.1518125,4.6743125
train,799,5,799,5,0.20975,5.380375
train,799,6,799,6,0.142375,0.7828125
train,800,0,800,0,0.4205,1.121375
train,800,1,800,1,0.6465,2.00825
train,801,0,801,0,2.1809375,4.1708125
train,801,1,801,1,0.0,2.0591875
train,801,2,801,2,0.5844375,1.905125
train,801,3,801,4,0.3245625,0.9649375
train,801,4,801,4,0.984875,6.339625
train,801,4,801,5,0.0,1.0881875
train,801,5,801,5,1.108125,1.4483125
train,801,6,801,5,1.46825,1.7100625
train,801,6,801,6,0.0,1.989375
train,801,7,801,7,0.1985,2.2995
train,801,8,801,8,0.334,1.4345625
train,802,0,802,0,0.18025,4.0874375
train,802,1,802,1,0.012625,3.659
train,802,2,802,2,0.0,1.76175
train,802,3,802,3,0.0,1.0724375
train,802,4,802,4,0.000875,1.0226875
train,803,0,803,0,0.04,1.541625
train,803,1,803,1,0.0,3.8653125
train,803,2,803,2,0.127875,2.1688125
train,803,3,803,3,0.0,2.6971875
train,803,4,803,4,0.793375,4.0368125
train,803,5,803,5,0.0,2.1770625
train,803,6,803,6,0.0,2.5675625
train,804,0,804,0,0.2000625,1.180625
train,804,1,804,1,0.0,0.81825
train,804,2,804,2,0.387625,1.1680625
train,804,2,804,2,1.5881875,7.1310625
train,804,3,804,2,7.151,7.871375
train,804,3,804,2,7.991375,8.2165625
train,804,3,804,3,0.0,2.3463125
train,804,4,804,4,0.0,3.0446875
train,804,5,804,6,0.118375,1.8793125
train,804,6,804,6,1.89925,4.020375
train,804,6,804,6,4.92075,10.3835
train,804,7,804,6,10.7836875,12.76275
train,804,7,804,7,0.0,5.114625
train,804,8,804,7,5.734875,5.9225625
train,804,8,804,8,0.0,2.745375
train,804,9,804,9,0.0691875,1.309875
train,805,0,805,0,0.0,1.0005625
train,805,1,805,1,0.021,1.061625
train,805,2,805,2,0.1189375,2.40025
train,805,3,805,3,0.0,5.57075
train,805,4,805,4,0.0,4.062375
train,805,4,805,4,8.3846875,9.38525
train,805,5,805,5,0.0,3.2909375
train,805,6,805,6,0.0,4.5033125
train,805,7,805,7,0.0,1.2095625
train,806,0,806,1,0.689625,3.550125
train,806,1,806,2,0.0,0.925125
train,806,2,806,2,0.9450625,7.006
train,806,3,806,3,0.2473125,2.64775
train,806,4,806,4,0.036625,1.236875
train,806,5,806,4,1.2568125,1.376375
train,806,5,806,5,0.0,1.6675
train,806,6,806,6,0.0,1.2929375
train,806,7,806,7,0.093375,1.8336875
train,806,8,806,8,0.0,3.2115625
train,806,9,806,9,0.0324375,3.353
train,806,10,806,10,0.599125,3.5451875
train,806,11,806,11,0.1444375,2.524875
train,806,12,806,12,0.0,2.6486875
train,806,13,806,13,0.0,3.878875
train,806,14,806,14,0.0023125,0.8225
train,806,15,806,15,0.117875,1.578125
train,806,15,806,15,4.2784375,8.6753125
train,806,16,806,16,0.0338125,3.414375
train,806,17,806,17,0.0,1.9424375
train,807,0,807,0,1.1416875,2.0230625
train,807,1,807,1,0.0870625,1.7896875
train,808,0,808,0,0.260125,2.4608125
train,808,0,808,2,0.0,0.191
train,808,1,808,2,0.211,3.3129375
train,808,2,808,2,3.3329375,6.8951875
train,808,3,808,3,1.1551875,1.93575
train,808,4,808,4,0.0,2.9501875
train,808,5,808,4,3.0701875,4.629625
train,808,5,808,5,0.0,0.872625
train,808,6,808,6,0.0599375,7.1644375
train,808,7,808,7,0.270625,1.3113125
train,809,0,809,0,0.06,0.96025
train,809,1,809,1,0.0,0.8240625
train,809,2,809,1,0.844,0.9593125
train,809,2,809,2,0.0,0.3854375
train,809,3,809,2,0.4054375,2.526
train,809,4,809,3,0.0,0.375375
train,809,4,809,4,0.0,0.125125
train,809,5,809,5,0.32225,1.876875
train,809,5,809,6,0.0,2.3264375
train,809,6,809,6,2.346375,4.3069375
train,809,7,809,7,0.0,1.0548125
train,809,8,809,8,0.232375,5.813875
train,809,9,809,9,0.0,0.5031875
train,809,10,809,10,0.0,0.51925
train,809,11,809,11,0.0135,1.2929375
train,809,11,809,12,0.0,1.1011875
train,809,12,809,12,1.121125,1.876875
train,809,13,809,13,0.0975,1.2929375
train,809,14,809,14,0.5750625,2.655625
train,809,14,809,14,2.715625,4.3360625
train,809,15,809,15,0.0,3.213625
train,810,0,810,0,0.06,1.126125
train,810,1,810,1,0.0444375,1.0426875
train,810,1,810,2,0.0,0.2205
train,810,2,810,2,0.3805,1.0844375
train,810,3,810,3,0.0528125,1.3735
train,810,4,810,4,0.2001875,1.3608125
train,810,5,810,5,0.0,1.6198125
train,810,6,810,6,0.5180625,1.2785
train,810,7,810,7,0.5174375,2.9185
train,810,8,810,7,2.9385,4.004
train,810,8,810,8,0.0,3.128125
train,810,9,810,9,0.0,1.5298125
train,810,9,810,9,1.9699375,4.531125
train,810,10,810,10,0.0346875,1.09525
train,810,11,810,11,0.1023125,1.8231875
train,810,12,810,12,0.0,2.265625
train,810,13,810,12,2.6056875,4.2125625
train,810,13,810,13,0.0,3.003
train,810,14,810,14,0.0,2.2541875
train,810,14,810,14,2.2941875,2.627625
train,810,14,810,15,0.0,1.22725
train,810,15,810,16,0.0664375,0.52675
train,810,16,810,16,0.9468125,2.84775
train,810,17,810,17,0.0983125,2.09925
train,811,0,811,0,0.2400625,3.5451875
train,811,1,811,1,0.0,4.0698125
train,811,2,811,2,0.1386875,2.759875
train,811,3,811,3,0.2099375,4.571875
train,811,4,811,4,0.2268125,1.626625
train,811,5,811,5,0.0,2.4190625
train,811,5,811,6,0.0,0.0909375
train,811,6,811,6,0.2309375,1.4515
train,811,7,811,7,0.4515,2.1123125
train,811,8,811,8,0.0364375,1.517125
train,811,9,811,9,0.0634375,3.224875
train,811,10,811,10,0.01125,1.552
train,812,0,812,0,0.1600625,1.8351875
train,812,1,812,1,0.0419375,0.9024375
train,812,2,812,2,0.231375,1.126125
train,812,3,812,3,0.1883125,1.0688125
train,812,4,812,4,0.105875,0.6673125
train,812,5,812,5,0.1938125,0.7141875
train,812,6,812,8,0.155,3.25325
train,812,7,812,9,0.0,1.73775
train,812,8,812,10,0.0199375,0.9605
train,812,9,812,11,0.0,1.75175
train,812,10,812,12,0.06375,4.0859375
train,812,11,812,13,0.1235625,1.4443125
train,812,12,812,13,1.46425,1.6683125
train,812,12,812,14,0.0,0.766625
train,812,13,812,14,0.786625,0.9175625
train,812,13,812,15,0.0,0.4258125
train,813,0,813,0,0.18,2.8809375
train,813,1,813,1,0.5363125,2.377375
train,813,1,813,2,0.0,2.3331875
train,813,2,813,2,2.413125,3.3535
train,813,3,813,3,0.0853125,3.2063125
train,813,4,813,4,0.0960625,3.0864375
train,813,5,813,5,0.0241875,0.9845625
train,813,6,813,5,1.3045625,2.2049375
train,813,6,813,5,2.8050625,2.9195625
train,813,6,813,6,0.0,4.217
train,813,7,813,7,0.0555,1.1759375
train,813,7,813,7,2.896375,3.128125
train,813,7,813,8,0.0,1.548875
train,813,8,813,8,2.429125,3.25325
train,813,9,813,9,0.1681875,0.2919375
train,813,9,813,10,0.0,0.905875
train,813,10,813,10,0.9258125,2.606375
train,814,0,814,0,0.3601875,4.302625
train,814,0,814,0,6.443875,8.225
train,814,0,814,0,8.4850625,12.547625
train,814,1,814,0,13.147875,14.1808125
train,814,1,814,1,0.0,1.4188125
train,814,2,814,1,1.43875,2.75275
train,814,2,814,2,0.0,1.8188125
train,814,3,814,3,0.1570625,1.1576875
train,814,4,814,3,1.177625,2.5025
train,814,4,814,4,0.0,1.0868125
train,815,0,815,0,0.04,3.481875
train,815,1,815,1,0.0,0.580375
train,815,2,815,1,1.40075,2.9195625
train,815,2,815,2,0.0,1.416
train,815,3,815,3,0.0316875,1.612625
train,816,0,816,0,0.0,4.4025625
train,816,0,816,0,4.602625,4.8381875
train,816,0,816,1,0.0,0.3149375
train,816,1,816,1,0.334875,2.776375
train,816,1,816,1,2.876375,3.044625
train,816,1,816,2,0.0,1.5728125
train,816,2,816,2,1.7128125,4.5745
train,816,3,816,3,0.0,1.5873125
train,816,3,816,3,1.7273125,4.8091875
train,816,4,816,4,0.1756875,2.297
train,816,4,816,4,2.7571875,5.0985625
train,817,0,817,0,0.5401875,2.75275
train,817,1,817,1,0.019125,1.4998125
train,817,2,817,2,0.159625,0.699875
train,817,3,817,3,0.3324375,2.127125
train,817,4,817,4,0.0,1.5849375
train,817,5,817,5,0.0219375,1.5825625
train,817,6,817,5,1.6025625,2.127125
train,817,6,817,6,0.0,1.227125
train,817,7,817,7,0.0,1.381125
train,817,8,817,7,1.4010625,1.626625
train,817,8,817,8,0.0,3.25325
train,817,9,817,9,0.0428125,1.6635
train,817,10,817,10,0.0,1.0800625
train,817,11,817,11,0.0456875,0.626
train,817,12,817,11,0.766,1.6683125
train,817,12,817,12,0.0,4.379375
train,817,13,817,14,0.0,0.209875
train,817,14,817,14,0.2298125,0.9501875
train,817,14,817,14,7.7728125,9.8336875
train,818,0,818,0,0.12,1.4598125
train,818,1,818,1,0.012,2.4925
train,818,2,818,1,2.5124375,2.9195625
train,818,2,818,2,0.0,3.2648125
train,818,3,818,4,0.0,0.637875
train,818,4,818,4,1.2379375,8.3416875
train,818,5,818,5,0.149375,2.5025
train,818,6,818,6,0.579125,3.3366875
train,818,7,818,7,0.0,5.55575
